id,created_at,username,followers,text,source,url,place_type,name,full_name,country_code,country,language
1251394539853475840,Sat Apr 18 06:18:02 +0000 2020,kikurcantik,497,giliran pgn bikin konten gini baru kerasa relasi w dikit bgt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/a933df63601f2338.json,city,Rungkut,"Rungkut, Indonesia",ID,Indonesia,in
1251394540142919681,Sat Apr 18 06:18:02 +0000 2020,mwdhhni,783,Malas lah kawan dengan semua orang hari ni 😌,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/f7677939bcd34a9a.json,city,Rawang,"Rawang, Selangor",MY,Malaysia,in
1251394542319751170,Sat Apr 18 06:18:03 +0000 2020,vianameera_,428,"Oke..GA nya udah closed ya 😎

Selamat 🎊🎉💥
Ini nama2 pemenang yg beruntung :

1. @aku_manusia_nih
2.… https://t.co/PgxBUZQOcM","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/e5805e233593588f.json,admin,Jawa Tengah,"Jawa Tengah, Indonesia",ID,Indonesia,in
1251394545146712064,Sat Apr 18 06:18:04 +0000 2020,Pamudji32172325,30,@Mbak_Desy @tantekumala88 @Indomilf__ Tan td kmn,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/517fc389e0ce76c9.json,city,Jati Uwung,"Jati Uwung, Indonesia",ID,Indonesia,in
1251394548938403840,Sat Apr 18 06:18:04 +0000 2020,MunimMYusri,369,Dan tiba2 aku rasa kesian dengan geng kari kepala kambing,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/06dd5ca2332ece34.json,city,Tanjong Dua Belas,"Tanjong Dua Belas, Selangor",MY,Malaysia,in
1251394551610146816,Sat Apr 18 06:18:05 +0000 2020,nurfaaziani,1895,"@missfara cepat jugakkk. i punya taktau bila pos sebetulnya, chat dgn seller cakap sehari dua. shopee tulis 5/5 baru ship out 😭😭","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/17547b2136215c08.json,city,Petaling,"Petaling, Selangor",MY,Malaysia,in
1251394551656284160,Sat Apr 18 06:18:05 +0000 2020,meishaaln,850,"Pengen mantai lagiiiii😭😭😭
Ini mantai abis lebaran thn kemaren. Abis lebaran thn skrg bisa mantai lg ga yaa😭 https://t.co/rHJqBWqHWd","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/07d9e01ec6485000.json,poi,Santolo Beach,Santolo Beach,ID,Indonesia,in
1251394552541274117,Sat Apr 18 06:18:05 +0000 2020,Suangkuttt,283,Mantau keributan sambil makan mie make sedotan multifungsi untuk minum kuahnya https://t.co/yFPL2bnPEy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/0a3209bde2af0e30.json,city,Ciwandan,"Ciwandan, Indonesia",ID,Indonesia,in
1251394553392713730,Sat Apr 18 06:18:05 +0000 2020,Jelly_Rampu,380,@Syariff_Abd Ngepas gitu wkwk,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/e43562c217bd5097.json,city,Banyumanik,"Banyumanik, Indonesia",ID,Indonesia,in
1251394557478006786,Sat Apr 18 06:18:06 +0000 2020,amerazharr,200,kimak carti punya voice makin lama makin malas ek,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/5f1f473ed6455f55.json,admin,North-East Region,"North-East Region, Singapore",SG,Singapore,in
1251394557201182720,Sat Apr 18 06:18:06 +0000 2020,Julioofarhan,47,"Maaf ya telat ngasi kemarin 
Trade and gold coin 
Selanjutnya akan saya share untuk jam 23.30 wib market amerika ($… https://t.co/TmDWjgq5e5","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/d29dcb993f66a4df.json,city,Muntilan,"Muntilan, Indonesia",ID,Indonesia,in
1251394558417461249,Sat Apr 18 06:18:07 +0000 2020,ItsAaaaadam,919,Hangat pijor .,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/fb1643e4cb812345.json,city,Kuala Kurau,"Kuala Kurau, Perak",MY,Malaysia,in
1251394559713488896,Sat Apr 18 06:18:07 +0000 2020,lala_laiila,193,"Pagi2 baca berita tegal diizinkan psbb mulai 23 april, seketika langsung mikir anjir dahlah pulang aja ga lucu kalo… https://t.co/CljTGL5PO3","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/8497d03e1326d719.json,city,Tembalang 1,"Tembalang 1, Indonesia",ID,Indonesia,in
1251394563106717699,Sat Apr 18 06:18:08 +0000 2020,NEZsalsabila,3815,Maap ya klo jelek dan grogi 😂,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/6066956b38a2b2d9.json,city,Pancoran Mas,"Pancoran Mas, Indonesia",ID,Indonesia,in
1251394563358351360,Sat Apr 18 06:18:08 +0000 2020,Alfiyyahhhhh,193,"Pertama kali nyuci kunciran, biasanya belum sebulan udh ilang ato ngga belel. Ini tumben banget nyampe setaun","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/dd88d16e650304a9.json,city,Sukmajaya,"Sukmajaya, Indonesia",ID,Indonesia,in
1251394564427939840,Sat Apr 18 06:18:08 +0000 2020,zZulfaqarAazmi,546,Tibe2 aku termimpi kn die lgi lah ..hurmmm ape makne nye nii bile ko mimpikan org y sme je??,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/1fd4b82317386cf6.json,city,Pedah,"Pedah, Pahang",MY,Malaysia,in
1251394565132582912,Sat Apr 18 06:18:08 +0000 2020,yudha_putrar,307,Ah survey-surveyan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/741a800e40e6f5e0.json,city,Duren Sawit,"Duren Sawit, Indonesia",ID,Indonesia,in
1251394567355551746,Sat Apr 18 06:18:09 +0000 2020,melianiyuniarti,262,"kalem beb, sekarang juga masih penuh kok. penuh sama koin wkkwkw","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/b66704d06bc0d6d6.json,admin,Kota Bandung,"Kota Bandung, Jawa Barat",ID,Indonesia,in
1251394573802168320,Sat Apr 18 06:18:10 +0000 2020,refsidewi,846,14. Cobalah untuk tak menolak perubahan yang datang. Izinkan kehidupan mengalir melalui dirimu. Dan jangan khawatir… https://t.co/5IMqRLKW8d,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/63bb35fa8f23931d.json,city,Warungkondang,"Warungkondang, Indonesia",ID,Indonesia,in
1251394576826290177,Sat Apr 18 06:18:11 +0000 2020,arrinafirda,128,"@estu_18_ Enak pokoknya..
Ga bisa di ungkapin..wqwq","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/757e5e5e902f5d33.json,city,Sumowono,"Sumowono, Indonesia",ID,Indonesia,in
1251394577195397121,Sat Apr 18 06:18:11 +0000 2020,Itarahmadanial1,487,"@catasthrop @0udin0 @WendyPurwant @collegemenfess Wkk iye, prespektif lu nyebelin","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/a129cd2cc1781a1c.json,city,Klojen,"Klojen, Indonesia",ID,Indonesia,in
1251394582505418759,Sat Apr 18 06:18:12 +0000 2020,peskopcharcoal,892,org rumah sampe bingung ko yg main cowo mulu ke rumah. y gmn temenku cowo semua😭,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/16dddbec862c3761.json,city,Trucuk,"Trucuk, Indonesia",ID,Indonesia,in
1251394589157494784,Sat Apr 18 06:18:14 +0000 2020,dedekgemessh,1667,@szkalem mau si cuma....,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/61df56838b27d814.json,city,Teluk Bintan,"Teluk Bintan, Indonesia",ID,Indonesia,in
1251394591061757952,Sat Apr 18 06:18:14 +0000 2020,NeyMardhiah,515,@atengsepet Berenang tu boleh ckp boleh la just tk pro sgt. Huhu.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/e7a411bac68f57b1.json,admin,Kuala Lumpur,"Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",MY,Malaysia,in
1251394592433291265,Sat Apr 18 06:18:15 +0000 2020,YY2KR,8,@BPJSTKinfo Mohon di cek email nya sy sdh email ke Care@bpjsketenagakerjaan.go.id. Tgl 17 April 2020 jam 17.26 wib. Terima kasih,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/3c364efc801b157e.json,city,Padalarang,"Padalarang, Indonesia",ID,Indonesia,in
1251394593838338049,Sat Apr 18 06:18:15 +0000 2020,vinstr_,748,"Ding dan Dong, curiga salah satu dari mereka ada yang Hybrid 😂😂","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/4042802eb31b1174.json,city,Pesanggaran,"Pesanggaran, Indonesia",ID,Indonesia,in
1251394596271083522,Sat Apr 18 06:18:16 +0000 2020,sfxrynx,60,"@bell_nm Meh la, nak is asamg braces terus. Haha","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/72d5ecacd2d3a055.json,city,Pulai,"Pulai, Johor",MY,Malaysia,in
1251394599018356736,Sat Apr 18 06:18:16 +0000 2020,magfira_fio,71,@thaniadwidar @EpulAbie @yaelahcan @itmaannah @mpgppp Nnti deh coba lagi soalnya kemarin nyobanya jga abis muntah j… https://t.co/18AlCNY6xm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/79bc0b08ec39a858.json,city,Bulukumpa,"Bulukumpa, Indonesia",ID,Indonesia,in
1251394601786605568,Sat Apr 18 06:18:17 +0000 2020,123horeeeee,68,Demi kemaslahatan bersama...,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/232e5a7a3d11fe62.json,city,Bantar Kalong,"Bantar Kalong, Indonesia",ID,Indonesia,in
1251394604391264257,Sat Apr 18 06:18:18 +0000 2020,alcelnible,13,Cowo kaya gt bibir sana sini udh di coba si,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/bfad7ca13f84adc2.json,city,Banjit,"Banjit, Indonesia",ID,Indonesia,in
1251394604236070912,Sat Apr 18 06:18:18 +0000 2020,AliffZarith,56,@syiranatasha Caiyok.. Caiyok.. Syira 👊,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/8a27d27ff0b22170.json,city,Kuala Kuantan,"Kuala Kuantan, Pahang",MY,Malaysia,in
1251394604714221569,Sat Apr 18 06:18:18 +0000 2020,mattop26,224,Patut rase bernafas elok je. Lupe pkai mask,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/ad0583514bf760c4.json,city,Hulu Kinta,"Hulu Kinta, Perak",MY,Malaysia,in
1251394604726841344,Sat Apr 18 06:18:18 +0000 2020,putrianda_dea,31,pengen makan dureeennn.. ama teppanyaki.. pengen makan kimchi asli ama calbee yg daging dibakar 🍖 randy dimana? kan… https://t.co/Cp0JJNd4Zh,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/ce7988d3a8b6f49f.json,country,Indonesia,Indonesia,ID,Indonesia,in
1251394604852625408,Sat Apr 18 06:18:18 +0000 2020,syarrawwulings,7,"Nah ini adalah program yg ada di postingan aku sebelumnya, kalo servis kita sekarang bisa dateng ke rumah om sama t… https://t.co/PFBDLVusAS","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/f2a624c383657c5b.json,admin,Bogor,"Bogor, Jawa Barat",ID,Indonesia,in
1251394606454861825,Sat Apr 18 06:18:18 +0000 2020,_umarakmal_,557,"Dah jangan bg org luaq masuk Penang , aku nak keluaq !!","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/c387f8a8cd28e901.json,city,Mukim 17 (Batu Feringgi),"Mukim 17 (Batu Feringgi), Pulau Pinang",MY,Malaysia,in
1251394608434540545,Sat Apr 18 06:18:19 +0000 2020,lupipal,611,@nopek200 Ntik yg xr lungsur ke aku yo 😂,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/cafd80fb11c32cbb.json,city,Junrejo,"Junrejo, Indonesia",ID,Indonesia,in
1251394613505482754,Sat Apr 18 06:18:20 +0000 2020,dhan_juan,119,@fadlizon Kualitasnya makin terlihat,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/835fc4688b7053ac.json,admin,Papua Barat,"Papua Barat, Indonesia",ID,Indonesia,in
1251394613387988992,Sat Apr 18 06:18:20 +0000 2020,hapsariidian,81,"Hari ini Making Martabak lagi xoxoxo...
Keju nya punya akuuuu , yg coklat buat thifa... 😹😹 Happy weekend guys 👌 https://t.co/LNsN3TCsOv","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/4e804e21f22144e1.json,city,Kebon Jeruk,"Kebon Jeruk, Indonesia",ID,Indonesia,in
1251394617045512194,Sat Apr 18 06:18:21 +0000 2020,rikoariansyah,171,@hafiza_nyayu cuma lepas 1😂,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/2c168e7fc9cdf989.json,city,Curup,"Curup, Indonesia",ID,Indonesia,in
1251394618240851973,Sat Apr 18 06:18:21 +0000 2020,thehanafarhanah,139,@haziqfizriee HAHAHHA. Timun tak masak ek 😂 astagaa 😂 cukup la sekali hilang. Huru hara dibuatnyaa. Ingat lagi eh 😒,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/20f615302dcc6d5e.json,city,Kota Tinggi,"Kota Tinggi, Johor",MY,Malaysia,in
1251394618622488580,Sat Apr 18 06:18:21 +0000 2020,MSWunguningtyas,41,"@maftuhahhh Udah mau pulang?  
Sosis sama somay ku cantelin di spion ferari ku ya...  Maacii 🥰","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/440543bcd7c9e403.json,city,Sewon,"Sewon, Indonesia",ID,Indonesia,in
1251394621587853317,Sat Apr 18 06:18:22 +0000 2020,erna_sampo,15,"Mari Bersama Cegah Kebakaran Hutan dan Lahan.
Jangan sampai kita Lengah...!!!
#GambutRawanTerbakar https://t.co/v1HJxlm6iW","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/3574cf1c0c0e7381.json,admin,Rokan Hulu,"Rokan Hulu, Riau",ID,Indonesia,in
1251394623425019905,Sat Apr 18 06:18:22 +0000 2020,ibisnaha,55,@KhomisAbdul__ Yg terakhir kek kenal deh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/a15ecd30e108f0f5.json,city,Kartosuro,"Kartosuro, Indonesia",ID,Indonesia,in
1251394623575961601,Sat Apr 18 06:18:22 +0000 2020,sekmung,124,Tengok ah pranga jubur blake oloh bodo la sakitnya hati aku. Nok masuk zon meroh doh bodo bodo blake eh. Sakit doh… https://t.co/H9oh7vgnuX,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/f0a6a673da2401e6.json,city,Sura,"Sura, Terengganu",MY,Malaysia,in
1251394631473917954,Sat Apr 18 06:18:24 +0000 2020,try2laugh_,25,Tugas hampir selese,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/6ab2f5132f36eb85.json,city,Kuta,"Kuta, Indonesia",ID,Indonesia,in
1251394636653801472,Sat Apr 18 06:18:25 +0000 2020,capt_rii,287,@anisanggi_ Kenapa gk sekalian senam aja nis biar kek anak yg di hukum pk dd grgr gk brnkt pramuka wkwk,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/fe7936598efcfd93.json,city,Kramat,"Kramat, Indonesia",ID,Indonesia,in
1251394636855119874,Sat Apr 18 06:18:25 +0000 2020,estehseger_,374,@yayangntin1 Khayal,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/1e975a832c964f09.json,city,Mejayan,"Mejayan, Indonesia",ID,Indonesia,in
1251394637928923137,Sat Apr 18 06:18:26 +0000 2020,krafmanshit,115,@tukang_disain @anthonymarry Open kalo bawa miraz.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/440543bcd7c9e403.json,city,Sewon,"Sewon, Indonesia",ID,Indonesia,in
1251394638625165314,Sat Apr 18 06:18:26 +0000 2020,Natera74,187,@JohannEris_ proof you are an Extrovert.. tkleh duk diam. Gelisah jeeee,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/f7f8f502b090e579.json,city,Kajang,"Kajang, Selangor",MY,Malaysia,in
1251394639514370048,Sat Apr 18 06:18:26 +0000 2020,rezancos,299,@KemalSevilla stella aroma kepentingan gitu ada ga,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/31569f33fbe4e733.json,city,Lowokwaru,"Lowokwaru, Indonesia",ID,Indonesia,in
1251394642362286080,Sat Apr 18 06:18:27 +0000 2020,ainaafzl,865,"""Awak present jumaat pukul 9.30 pagi.""
""Tak jadi la, sabtu, pukul 2.30 petang."" 
""Sorry aina, panel kata hari ahad pagi.""","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/120c5b2633257d77.json,city,Setul,"Setul, Negeri Sembilan",MY,Malaysia,in
1251394642332925957,Sat Apr 18 06:18:27 +0000 2020,dwmeilani,385,Nabung dari SMA kelas 1 janji sama diri sendiri ngga bakalan diambil sampai angkanya cukup untuk beli kontener biar… https://t.co/miMPBnPRci,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/8f6d8fbc7060e679.json,admin,Kalimantan Timur,"Kalimantan Timur, Indonesia",ID,Indonesia,in
1251394643666677761,Sat Apr 18 06:18:27 +0000 2020,udinrahim,69,"NEW sirion 2020
BIG PROMO DAIHATSU

Mulai Dari :
#NEWsirion
#Newterios
#Newxenia
#Newluxio
#Newsigra… https://t.co/QqPKlbPuEA","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/0c1c821962584454.json,city,Pamulang,"Pamulang, Indonesia",ID,Indonesia,in
1251394648045576193,Sat Apr 18 06:18:28 +0000 2020,guluguguk,58,@mail_oppa Gk akhlak lo jadi anak il bantuin mak lo sono jualan ayam,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/882b1174000759ae.json,city,Teluk Betung Utara,"Teluk Betung Utara, Indonesia",ID,Indonesia,in
1251394651719823361,Sat Apr 18 06:18:29 +0000 2020,pwnnr,55,"@liaxapril empat lima enam tujuh
sobat toss duluh🙌🏻","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/30c37558894524f8.json,city,Maniangpajo,"Maniangpajo, Indonesia",ID,Indonesia,in
1251394651581382658,Sat Apr 18 06:18:29 +0000 2020,liliezmrty,440,Bahkan translatornya aja emosi nonton drama the world of married. Cocokan gini judulnya. https://t.co/TSuZ9i2iDi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/420f122b6bea262c.json,city,Lemahabang,"Lemahabang, Indonesia",ID,Indonesia,in
1251394653842108417,Sat Apr 18 06:18:29 +0000 2020,sekarletlora_,565,"gingham enak juga ternyata, suka ❤️","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/f57d760962aa72a0.json,city,Indonesia,Indonesia,ID,Indonesia,in
1251394653913399296,Sat Apr 18 06:18:29 +0000 2020,iekazin,350,Ni part yg bultoronae tu kan? 🤣,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/3e107d9831aba2a1.json,admin,Ulu Langat,"Ulu Langat, Selangor",MY,Malaysia,in
1251394655201005568,Sat Apr 18 06:18:30 +0000 2020,kariinakariin,1203,"Mau setor hasil recook Pie Susu teplonnya nih serip @tiarbah 
Pie SuRhum alias Pie Susu pakek Rhum 🤪 https://t.co/hMFWdwXvk7","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/2d8ffa83ff4be24e.json,city,Cibeunying Kidul,"Cibeunying Kidul, Indonesia",ID,Indonesia,in
1251394659475210242,Sat Apr 18 06:18:31 +0000 2020,yiyi_jmc,51,"Baru saja mengirim foto @ Sidoarjo, Jawa Timur, Indonesia https://t.co/WsGUHvAkO8","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",https://api.twitter.com/1.1/geo/id/26173b1d9cfc15b2.json,city,Sidoarjo,"Sidoarjo, Indonesia",ID,Indonesia,in
1251394660104192000,Sat Apr 18 06:18:31 +0000 2020,nazifainsyirah,566,Dah besar pun sama 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/7b02fbddf4d9f2c6.json,city,Kuala Lumpur City,"Kuala Lumpur City, Kuala Lumpur Federal Territory",MY,Malaysia,in
1251394660301369345,Sat Apr 18 06:18:31 +0000 2020,BadBoy38860817,49,@aidaputri95 Mungkin ada pesanan lain juga buatnya sekalian,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/7c7e93f29191841c.json,city,Ciledug,"Ciledug, Indonesia",ID,Indonesia,in
1251394661421178882,Sat Apr 18 06:18:31 +0000 2020,fchw33,109,@mouldie_sep Aduh ga turun turun harganya :(,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/0cfd907b7778be1a.json,city,Parakan,"Parakan, Indonesia",ID,Indonesia,in
1251394662612430849,Sat Apr 18 06:18:32 +0000 2020,imamsigingsul,574,Baru saja mengirim foto @ Planet Ban https://t.co/gahhsnj5Iz,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",https://api.twitter.com/1.1/geo/id/98f7d75fb2952075.json,city,Cipondoh,"Cipondoh, Indonesia",ID,Indonesia,in
1251394662750777348,Sat Apr 18 06:18:32 +0000 2020,asrxx_,618,@delyantiiii Ada yang ambyar tapi bukan didi kempot,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/6f2a5868ada69424.json,city,Mataram,"Mataram, Indonesia",ID,Indonesia,in
1251394663136653314,Sat Apr 18 06:18:32 +0000 2020,emadlokman,238,@olliyojmldn @FarrahinHashim Just sharing. Untuk dapat RM1200 tu tak mudah untuk dapat. Company mesti dan wajib bay… https://t.co/21tfvnDpjF,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/d5b2b6e4b48e0d72.json,city,Jeram Batu,"Jeram Batu, Johor",MY,Malaysia,in
1251394668366934019,Sat Apr 18 06:18:33 +0000 2020,inipandacantik,574,@ayuashri3 @tomatijo_ @ohmybeautybank maaf bgt baru aku cek dia uda sold😭 https://t.co/DLCSXgh24c,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/97f1481670c9fe53.json,city,Waru,"Waru, Indonesia",ID,Indonesia,in
1251394669067464706,Sat Apr 18 06:18:33 +0000 2020,Ynsc_,148,"Entahlah, seperti crita di film film ahahahah","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/47a68d7c1e61ee5d.json,city,Taman,"Taman, Indonesia",ID,Indonesia,in
1251394669142896641,Sat Apr 18 06:18:33 +0000 2020,nickicaine,3785,@imanoopie Pagi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/732ee952ba30ba08.json,city,Batang,"Batang, Indonesia",ID,Indonesia,in
1251394669654630400,Sat Apr 18 06:18:33 +0000 2020,chmdkmlfnd,505,@Caaaaaatthy Lantas klau hati nancebnya dmn dong?,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/2ac13b9dc11e747e.json,city,Cigalontang,"Cigalontang, Indonesia",ID,Indonesia,in
1251394670459973633,Sat Apr 18 06:18:33 +0000 2020,krewwing,387,@mitamutiarmd @nkeinyea Halah2 gausah ngadi2 lu mit bedakan aja masih pake bedak bayi kan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/9ad0bb881a2180c0.json,city,Pelabuhan Ratu,"Pelabuhan Ratu, Indonesia",ID,Indonesia,in
1251394673895067648,Sat Apr 18 06:18:34 +0000 2020,cipayyaah_,127,@hidayatWJ Pingin di perhatikan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://api.twitter.com/1.1/geo/id/3a6e115c9b4aee61.json,city,Bukit Raya,"Bukit Raya, Indonesia",ID,Indonesia,in
1251394675329531905,Sat Apr 18 06:18:35 +0000 2020,_shhrrhmn,232,Berdesing cha panas dia,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://api.twitter.com/1.1/geo/id/6b49c2b54c068a58.json,city,Setapak,"Setapak, Selangor",MY,Malaysia,in
